user_id,age,primary_genre,mood_category,favorite_playlist_type,daily_listening_hours,unique_tracks_per_week,skipped_track_percentage,premium_likelihood,music_discovery_score
32601,50,Classical,Energetic,Party,1.2,17.89113360909588,58.8,0,0.14
28020,44,Classical,Melancholic,Party,1.6,34.35844754109624,75.0,0,0.97
18155,37,Jazz,Relaxed,Sleep,0.0,41.37129596533856,23.0,0,2.66
79119,33,Pop,Relaxed,Commute,4.1,75.56743001052567,41.1,0,10.919320222214807
91051,26,Pop,Relaxed,Commute,2.0,199.59816419553368,36.3,0,9.405457093117207
46777,29,Country,Romantic,Commute,3.2,158.60962532600098,24.7,1,5.57
29710,45,Classical,Romantic,Sleep,4.6,205.74478594685337,25.0,1,6.74
34532,57,Country,Melancholic,Party,2.8,88.66657039808635,37.5,0,2.95
28601,51,Country,Relaxed,Commute,2.3,183.23783428831004,28.0,0,6.45
73227,51,Hip Hop,Melancholic,Sleep,2.8,110.60953757929312,20.3,0,-12.04436982534662
14967,29,Jazz,Relaxed,Sleep,2.6,99.90574641158038,36.9,0,4.71
94289,43,Jazz,Energetic,Study,4.4,64.58462479746413,18.4,0,4.09
30022,64,Electronic,Party,Commute,3.0,90.63302809939589,28.0,0,-5.666501634960285
53463,57,R&B,Party,Party,1.7,143.7697812599215,40.4,0,1.54
84671,40,Country,Relaxed,Workout,4.1,180.19035891484276,33.0,1,6.81
15722,58,Jazz,Melancholic,Sleep,4.3,157.4791514989417,31.1,1,5.23
37413,16,Classical,Romantic,Study,0.5,31.996029554274376,62.1,0,3.67
91050,34,R&B,Relaxed,Workout,4.8,125.05924916633268,56.0,1,1.92
95867,29,Rock,Relaxed,Sleep,3.0,58.54636163373147,36.2,0,-0.15117236834898035
93596,18,Classical,Romantic,Study,2.9,113.81498502949603,19.8,0,3.62
76732,36,Pop,Relaxed,Commute,4.0,115.22182600756318,47.2,1,6.800311009999637
22297,64,Jazz,Energetic,Study,1.6,116.92581809843921,72.9,0,4.01
78323,52,R&B,Romantic,Sleep,3.9,31.648703372936843,55.5,0,0.55
33816,37,Jazz,Energetic,Commute,1.9,83.66079509723366,15.5,0,5.15
50695,40,Electronic,Party,Party,0.3,144.05113823815344,32.0,0,3.563722899283108
29702,25,Country,Romantic,Study,1.0,-8.162933190395187,24.0,0,1.76
35242,42,Rock,Romantic,Workout,3.4,137.63037918642422,21.1,1,11.625160468042248
65841,16,Jazz,Melancholic,Commute,1.1,201.2041779683294,52.0,0,6.53
77712,22,Electronic,Melancholic,Commute,4.9,127.1780705463447,51.7,1,15.2518115703761
95663,43,Electronic,Romantic,Party,4.3,-2.6952228237209113,61.6,0,-1.5309406762318472
63574,25,Rock,Party,Study,4.5,218.47528702566015,45.2,1,9.97372427667245
95744,51,Classical,Relaxed,Workout,2.7,32.234685857913064,34.3,0,3.19
38482,32,Classical,Melancholic,Party,2.9,148.2629091682241,37.8,0,3.62
19171,64,Classical,Party,Study,0.7,217.005980416623,21.4,0,7.39
13696,28,Hip Hop,Party,Workout,4.0,123.34463414557445,55.6,0,16.562194300284443
30058,24,Country,Melancholic,Workout,3.1,64.41358662988782,23.9,0,2.16
30313,49,R&B,Relaxed,Sleep,3.4,108.89600460374217,28.9,0,3.05
29149,23,Country,Melancholic,Workout,5.0,141.76170750654325,30.4,1,2.85
63521,49,Classical,Party,Study,1.6,135.63520958753975,-11.1,0,3.06
55740,25,Rock,Energetic,Party,2.3,10.79979583530275,48.0,0,4.663655818380257
14956,58,Hip Hop,Melancholic,Party,3.0,152.49085670027785,20.8,0,-0.5998060648824036
85731,26,Country,Party,Sleep,1.1,133.44421086548897,45.3,0,6.17
92612,17,Classical,Melancholic,Study,2.2,80.79142244865919,28.3,0,4.2
76641,53,Hip Hop,Party,Workout,3.2,168.9002435395927,28.1,1,-12.675983646967007
73811,28,R&B,Relaxed,Sleep,2.0,55.7829339909524,18.3,0,1.3
62160,42,Rock,Party,Commute,4.5,29.069974336776152,55.8,0,8.41872079392308
61313,25,Classical,Romantic,Study,0.2,174.39614646208085,59.2,0,6.3
73232,53,R&B,Energetic,Sleep,4.2,103.40701875604329,50.0,1,1.64
25417,39,Pop,Party,Party,3.5,60.49250933751827,39.0,0,3.9805965938799024
34729,35,R&B,Melancholic,Sleep,1.6,118.65555239551543,37.0,0,5.19
40099,24,Jazz,Melancholic,Commute,1.1,145.9333319059635,51.3,0,4.28
39961,57,Rock,Party,Study,-0.6,39.88329008210044,33.1,0,3.330903218636619
22602,29,R&B,Romantic,Sleep,1.3,106.95190115829877,54.8,0,6.66
19256,33,R&B,Party,Workout,4.1,13.10259831106549,20.6,0,0.1
96120,62,Electronic,Relaxed,Study,7.926660078409728,31.934926957613538,49.7,0,-0.4117696001515954
44681,36,Electronic,Romantic,Sleep,4.2,172.2480771534662,54.3,1,4.182232956693176
97440,35,R&B,Party,Sleep,1.6,172.66052869193237,18.5,0,4.59
74789,58,R&B,Energetic,Study,3.6,165.78087345558515,22.4,1,4.03
53361,46,Rock,Romantic,Party,1.4,163.03709008440472,34.3,0,4.133512935046922
74503,64,Electronic,Party,Workout,1.1,50.895556568775994,41.3,0,-2.035022793258379
44540,37,Country,Energetic,Study,2.3,17.403306751278166,25.7,0,2.58
36536,27,Rock,Party,Workout,1.5,168.91135084196188,36.4,0,4.314669365136101
94700,19,Pop,Relaxed,Workout,0.2,178.36678978475285,4.0,0,8.82860201520997
73043,18,Rock,Melancholic,Study,2.2,170.6092808373783,46.5,0,9.283179401298048
88532,42,Classical,Party,Sleep,9.637138388285537,20.244976856836598,47.2,0,1.61
66575,28,Classical,Romantic,Party,4.4,194.9291271126894,57.8,1,6.36
12871,22,Hip Hop,Party,Workout,3.9,146.9370221872926,43.6,1,-0.5516389974663797
56002,23,Electronic,Party,Workout,4.3,50.915878544991,29.4,0,-0.9755993776355575
59812,49,R&B,Party,Sleep,3.6,126.34897198304527,19.8,1,3.68
32626,51,Jazz,Party,Study,8.773283424681008,50.823422367167254,22.8,0,4.11
69979,35,Electronic,Romantic,Party,0.7,-11.298581923466458,33.7,0,0.03533007968625069
86057,32,Country,Romantic,Workout,2.7,178.40695876686405,22.3,0,6.16
76668,47,Rock,Party,Workout,3.4,48.62715142782004,23.5,0,5.074009256033105
90070,22,Jazz,Melancholic,Study,4.7,161.0371096501969,34.4,1,2.87
99390,63,Jazz,Party,Sleep,3.5,195.13360028590864,10.8,1,3.83
52998,31,R&B,Romantic,Commute,4.4,161.1007078193236,20.1,1,6.11
73814,57,R&B,Relaxed,Sleep,1.0,165.83329747741286,38.3,0,3.28
55607,45,Electronic,Party,Workout,2.0,91.7503838488905,39.0,0,-1.1858453224448051
17812,48,Jazz,Party,Workout,3.1,166.74559009655587,48.0,1,2.88
71844,20,Jazz,Party,Party,4.2,159.52013639256,37.3,1,3.97
80093,36,Classical,Party,Sleep,2.3,76.18975524546565,35.5,0,1.1
12179,28,Pop,Energetic,Commute,2.4,102.82772090026866,44.6,0,1.7903796389042452
53798,17,R&B,Party,Party,3.5,134.92238000520226,37.9,1,3.91
84601,26,Rock,Romantic,Commute,0.8,59.868236346217174,20.4,0,-6.181432085616629
18275,50,Electronic,Romantic,Party,4.9,97.1692050275309,23.0,0,4.519481274382778
60574,26,R&B,Energetic,Sleep,1.2,168.80823821284346,60.1,0,4.76
57857,59,Classical,Party,Workout,-0.4,73.92927900302902,83.3,0,1.84
30700,16,Country,Melancholic,Commute,2.5,172.99968807908357,46.0,0,6.75
49464,16,R&B,Party,Sleep,5.0,5.325384506750115,19.9,0,2.39
52351,29,Country,Romantic,Commute,3.4,106.70941242978995,63.5,1,1.65
92534,37,Hip Hop,Relaxed,Sleep,3.6,157.0111717292962,28.5,1,14.403594310964934
23869,43,Jazz,Relaxed,Party,2.6,57.129349468291274,41.4,0,0.74
70315,31,Jazz,Melancholic,Sleep,10.26179381659712,67.15982293062764,34.7,0,-0.45
30954,46,Electronic,Party,Party,0.2,152.14859633267133,37.8,0,4.072777737095586
41555,21,Pop,Energetic,Workout,-0.9,187.09439022795618,28.4,0,-6.209108784990935
73353,44,Pop,Party,Party,2.8,132.92030546743416,54.5,0,2.9424022315426384
92190,42,Electronic,Melancholic,Study,9.766389364679387,125.55661139189209,32.2,1,-5.212700165856285
55026,28,Electronic,Melancholic,Workout,3.0,143.55180493592076,44.2,0,26.14344943449598
56976,58,Classical,Melancholic,Sleep,3.4,89.16716578660429,43.9,0,2.22
90578,44,Country,Relaxed,Sleep,4.9,96.00200459172635,33.3,1,2.6
55095,31,Electronic,Party,Study,3.0,142.26914195742108,12.4,0,3.055024116616585
24270,46,Country,Party,Sleep,10.57390121820396,199.6260617633172,22.6,0,6.86
40908,60,R&B,Energetic,Workout,1.3,46.577146180790635,45.7,0,2.91
25523,20,R&B,Melancholic,Workout,5.5,107.01616345051328,39.6,0,3.07
72433,38,Hip Hop,Melancholic,Party,3.3,48.040450075624896,22.8,0,10.736952477302637
57068,20,Country,Romantic,Commute,1.1,204.28099895487495,35.7,0,5.61
29991,41,Classical,Romantic,Sleep,0.7,96.5665069466763,38.1,0,1.03
20775,32,R&B,Relaxed,Study,4.4,73.97029957432537,43.7,1,1.16
87801,38,Jazz,Party,Workout,0.9,152.50744896580554,62.3,0,3.85
94995,51,Jazz,Energetic,Workout,5.3,149.88341024933905,0.8,1,6.38
71250,38,R&B,Energetic,Workout,-1.6,106.55254258412228,53.2,0,4.43
26673,52,R&B,Melancholic,Commute,4.6,131.3302055418767,38.3,1,1.6
37056,48,R&B,Energetic,Commute,3.2,179.50934931313873,19.5,1,6.79
16614,54,Country,Melancholic,Sleep,2.7,140.6633886418197,37.5,0,4.64
17415,61,Jazz,Party,Study,2.2,207.3042978473433,56.7,0,5.64
98691,29,Jazz,Energetic,Commute,5.3,86.55092635299377,61.2,1,1.18
53884,25,Rock,Melancholic,Party,3.6,176.1130046260016,19.7,1,13.1369839452506
26964,36,R&B,Party,Commute,1.1,54.111528278397664,22.3,0,3.03
47726,38,Hip Hop,Party,Workout,-0.1,72.09864241149549,15.6,0,16.765915563024777
47044,15,R&B,Melancholic,Study,2.8,19.865742183349425,38.5,0,4.37
67149,32,Classical,Melancholic,Sleep,2.5,42.9227403953232,39.2,0,4.19
47544,58,Classical,Relaxed,Commute,0.2,64.59777664847907,49.8,0,2.1
59976,26,Jazz,Party,Workout,2.4,178.54271075335032,41.6,0,6.54
42252,57,R&B,Melancholic,Party,1.6,40.08682580181155,48.4,0,3.62
13832,42,Pop,Party,Party,2.5,98.13335825320955,14.2,0,0.6672056724255667
90437,54,Classical,Energetic,Sleep,3.6,116.72667770578238,61.3,1,2.92
44148,21,R&B,Romantic,Sleep,4.7,118.96140348587522,54.5,1,3.08
71240,37,Hip Hop,Romantic,Commute,3.9,135.61649046200523,27.1,1,6.856706635817049
98454,35,Electronic,Melancholic,Sleep,1.4,71.86650576225128,23.2,0,3.1251910496710646
95076,48,R&B,Melancholic,Workout,3.1,121.49869845837607,46.2,1,2.59
87116,25,Hip Hop,Party,Workout,2.6,18.958213554072785,11.6,0,16.49028007159335
63459,36,Jazz,Melancholic,Workout,0.5,37.291896296752626,24.0,0,4.27
48402,56,Jazz,Party,Commute,3.1,96.9997058703317,19.6,0,3.48
67727,49,Rock,Melancholic,Commute,5.3,117.76834344380558,33.5,0,7.885055145915194
48578,43,Country,Party,Sleep,2.5,68.3134519871131,28.3,0,5.38
32318,56,Classical,Melancholic,Commute,0.1,45.860387806543976,23.2,0,1.49
85715,42,Country,Relaxed,Workout,2.5,-7.972520575795976,21.7,0,3.91
87787,32,R&B,Party,Study,2.9188522850643186,110.54863850442823,25.4,0,6.31
95029,28,Country,Relaxed,Workout,3.8,95.86269862360595,17.1,1,2.07
30466,32,Classical,Relaxed,Study,3.3,49.13390251729484,43.1,0,5.42
55475,42,Classical,Relaxed,Sleep,7.3452789009591,77.89026399482437,51.9,0,-0.58
70142,38,R&B,Relaxed,Party,2.0,155.40609018960535,41.0,0,3.88
95160,22,Jazz,Energetic,Commute,2.2,172.3017534017059,55.7,0,5.87
36564,56,Classical,Romantic,Commute,2.5,37.69260717322645,22.4,0,3.81
32412,59,Pop,Energetic,Workout,1.3,144.7751312347408,23.8,0,9.879124962282924
61001,22,Pop,Melancholic,Workout,0.4,3.954700149741875,41.6,0,-1.820689923718006
67649,18,Electronic,Melancholic,Study,20.0482891166776,33.15125055548397,43.6,0,0.15070363139032691
70957,41,Classical,Romantic,Commute,1.9,141.84385806854,35.2,0,5.6
45517,50,Rock,Romantic,Sleep,2.8,195.30486725230259,34.6,0,5.397297305624518
23156,19,Electronic,Romantic,Workout,2.9,142.25501767048982,19.0,0,5.596617020286177
33064,47,Jazz,Relaxed,Commute,3.0,26.833412517061134,-4.9,0,4.24
35711,63,Classical,Energetic,Party,0.7,149.16492497862833,43.4,0,4.15
40106,48,Pop,Melancholic,Study,-0.0,62.56319717058095,49.7,0,0.0566077683429189
75458,44,Rock,Energetic,Workout,1.6,69.49502420873942,28.5,0,-0.13455118102466682
26589,22,R&B,Energetic,Workout,3.1,72.06909900444134,26.7,0,4.29
99272,53,Electronic,Energetic,Sleep,1.4,64.73294994615338,25.1,0,-1.2762661977212029
96511,61,Rock,Romantic,Workout,2.0,24.42587258676498,29.4,0,0.06461966872833984
17214,40,Classical,Romantic,Commute,5.7,63.06325070081575,50.1,0,1.49
95731,51,Hip Hop,Melancholic,Commute,-0.3,161.92299130219675,21.0,0,0.6693558355296332
37127,48,Rock,Melancholic,Commute,1.4,103.59298597912209,44.7,0,-0.6508781118117432
15141,21,Rock,Melancholic,Party,5.3,96.84043920088266,27.5,0,4.243021784795312
38884,54,Jazz,Energetic,Party,2.4,61.77498608279814,5.1,0,2.11
12708,42,Pop,Romantic,Workout,1.4,122.8727652307946,29.9,0,-8.442707824629393
28375,53,R&B,Relaxed,Party,4.3,278.3069015232868,59.6,1,7.38
25088,53,Classical,Energetic,Party,2.6,28.496002170949303,24.7,0,-0.47
67615,42,Rock,Party,Sleep,8.213429778968301,63.76835314570239,31.4,0,0.3895042987527038
55046,28,Classical,Energetic,Party,2.8,221.95902699797176,35.1,0,6.37
20014,64,Pop,Romantic,Study,1.5,169.46634288791753,38.0,0,4.801935814746209
74425,52,Jazz,Party,Study,1.0,30.223860881463622,58.1,0,1.52
13273,18,Classical,Energetic,Study,2.3,161.90476999775143,23.1,0,7.55
57135,56,Country,Romantic,Workout,1.0,65.54004771771157,35.2,0,3.42
40881,32,Pop,Romantic,Commute,2.5,79.90338929272122,46.4,0,-0.23567062646950415
88077,58,Pop,Relaxed,Sleep,3.0,128.91750304813536,24.3,0,0.993447571285016
18712,62,R&B,Energetic,Workout,3.8,66.6266037548646,36.1,0,2.16
84704,39,Electronic,Romantic,Commute,4.2,69.30910789130857,49.7,0,-5.185001205839027
62874,21,Jazz,Melancholic,Sleep,1.9,104.8768382149905,27.2,0,5.69
79087,52,Jazz,Romantic,Sleep,3.2,160.44485560467498,32.4,1,1.98
22297,42,R&B,Relaxed,Sleep,3.2,135.4309453545622,17.7,1,3.45
37128,19,Country,Romantic,Study,3.0,131.99759766603069,49.2,0,3.88
78368,17,Classical,Energetic,Study,1.8,222.97338126632607,37.4,0,7.22
97599,58,Hip Hop,Energetic,Study,1.0,162.8717578129881,28.6,0,-8.314459902084081
98499,45,Country,Party,Sleep,3.3,115.62856256069716,30.4,0,5.03
88958,61,Electronic,Energetic,Sleep,-0.1,168.11773575276075,34.9,0,1.8571025669566643
42920,56,Jazz,Party,Study,2.1,-33.703985254632386,40.0,0,3.41
21156,34,Pop,Melancholic,Sleep,-1.3,98.81560674723627,25.2,0,-0.8523336459472151
21108,33,Jazz,Relaxed,Study,0.5,-29.2504362531419,26.4,0,4.07
41845,62,Country,Melancholic,Study,1.2,143.66074067691451,31.1,0,3.64
12800,25,Hip Hop,Party,Study,4.1,26.124066037093133,37.3,0,6.165315970183616
52712,54,Rock,Romantic,Commute,3.5,113.56602564242701,59.1,0,4.46971878341645
12610,17,Rock,Romantic,Sleep,1.7,69.99986177457264,23.0,0,0.6322671121628265
87603,37,R&B,Melancholic,Workout,3.6,162.0971847137868,10.2,1,5.04
43872,21,Jazz,Romantic,Study,3.8,53.09393047595537,56.0,0,-0.49
20728,37,Jazz,Party,Workout,2.3,16.21205596391379,21.8,0,2.36
30583,21,Electronic,Relaxed,Commute,0.4,178.78712328983275,57.0,0,18.626530844045114
95774,60,Jazz,Energetic,Sleep,2.2,36.081967878182276,53.7,0,1.32
17263,48,Hip Hop,Party,Study,2.4,31.502730243151795,43.2,0,0.18381667731543572
77450,56,Jazz,Party,Study,0.7,31.41929540666587,53.2,0,1.53
99285,33,Classical,Energetic,Study,3.1,112.78380196861343,7.5,1,3.08
29456,23,Country,Energetic,Workout,2.9,77.92420858354733,14.7,0,3.43
75942,62,R&B,Relaxed,Commute,15.33803535672682,199.57213004711662,39.3,1,4.35
23689,32,Hip Hop,Relaxed,Sleep,2.9,124.2612336804883,29.2,0,3.22109139414292
42934,55,Electronic,Relaxed,Commute,3.6,153.02148624441026,23.2,1,5.738965991036923
43276,62,Classical,Romantic,Study,2.2,78.57467404644824,47.1,0,4.95
29873,59,Classical,Party,Commute,2.8,107.50398043919226,38.9,0,2.04
23050,56,Country,Energetic,Workout,1.9,65.53960213495206,50.7,0,3.4
76216,39,Rock,Party,Party,1.6,64.97186458834155,29.4,0,0.4158517928840541
94444,28,Hip Hop,Party,Party,4.5,207.5936158599805,34.8,1,19.690911525304188
94040,58,Country,Relaxed,Sleep,-0.6,172.78005594958168,58.1,0,1.71
31644,39,Classical,Relaxed,Sleep,3.8,217.27224874314373,15.7,1,6.57
72021,33,Electronic,Party,Commute,1.6,87.68944959603645,33.7,0,10.664040420495109
47125,53,Country,Relaxed,Sleep,1.4,175.31803014580416,21.9,0,1.74
76899,29,Rock,Romantic,Workout,2.9,70.16729368496378,60.4,0,0.26346326295526346
52291,30,Classical,Energetic,Study,0.3,23.037198801182875,71.1,0,1.42
45060,41,Country,Party,Study,1.3,1.886455070019693,38.1,0,1.09
11538,54,Hip Hop,Energetic,Commute,1.2,74.59788573198591,42.4,0,2.6888175878568616
46176,24,Rock,Romantic,Study,2.2,33.54448363364844,33.4,0,2.9013587069942326
51520,18,Hip Hop,Relaxed,Commute,1.3,154.98270777968102,32.9,0,3.459159834233118
35675,33,Hip Hop,Melancholic,Sleep,4.9,213.4905818265278,36.3,1,4.302059856613596
28287,42,Hip Hop,Romantic,Sleep,5.2,107.42243949526113,14.8,1,11.5635432655665
10174,35,Country,Melancholic,Workout,-0.5,144.6253148145969,44.9,0,5.94
44998,61,Rock,Energetic,Study,3.3,116.07859399023201,20.2,1,1.6283177427496178
63312,28,Country,Party,Workout,3.8,150.77810384351417,29.7,1,6.0
22112,47,Country,Relaxed,Party,3.3,21.27628802357944,35.5,0,2.13
85225,62,Country,Romantic,Workout,1.5,122.49358541863623,23.6,0,2.59
54814,24,Classical,Relaxed,Commute,2.1,153.09742453749556,44.0,0,3.46
95091,33,Jazz,Melancholic,Commute,1.4,126.37140279688712,27.9,0,2.96
60719,44,Pop,Melancholic,Workout,1.9,154.802878215944,51.0,0,8.539839695463826
43919,36,Classical,Party,Sleep,0.7,216.3459686409396,21.9,0,3.84
83155,17,Rock,Melancholic,Party,2.3,101.94535520893213,32.5,0,1.8474715153828103
81569,51,Pop,Party,Workout,0.2,25.62906326040895,18.9,0,4.396570520617362
51328,55,Pop,Romantic,Sleep,2.2,7.338687939809066,49.7,0,-0.29766648252732847
80482,32,Pop,Party,Workout,0.6,88.95625565595309,30.3,0,4.063512922874696
34618,25,Jazz,Melancholic,Study,2.8,155.5763857392653,26.6,0,5.44
44675,62,Country,Energetic,Commute,1.5,-7.662612892624502,32.2,0,3.78
28919,16,R&B,Party,Study,2.9,166.99296898716045,33.4,0,6.95
14173,26,Electronic,Relaxed,Study,4.1,117.8961425426553,41.1,1,-0.2197388226380645
36400,20,Rock,Energetic,Party,4.9,86.22285239903485,43.1,1,0.9778578485287384
60445,57,R&B,Party,Sleep,-1.3,85.55249559351333,32.7,0,1.49
80305,54,Jazz,Relaxed,Commute,1.2,100.54320891882222,34.4,0,3.08
47564,58,Jazz,Energetic,Study,2.0,208.8744430369745,-11.6,0,4.73
55814,43,Electronic,Party,Commute,3.2,46.265249910409715,28.2,0,-0.22074910877826676
89747,44,Pop,Romantic,Sleep,0.0,34.72610123910957,56.5,0,3.4829102657538384
98791,16,Country,Relaxed,Workout,1.0,31.629953917315646,41.7,0,5.1
37962,23,Electronic,Romantic,Study,2.7,79.22251868169181,18.9,0,0.1525692713337268
94892,61,R&B,Melancholic,Sleep,2.6,65.05272236859612,29.2,0,2.3
95842,16,R&B,Party,Commute,3.1,122.22480156283046,26.0,1,2.17
80533,43,Electronic,Party,Sleep,3.2,103.7295102984449,51.1,1,8.892383766660352
66184,47,Jazz,Relaxed,Workout,3.0,223.99334647379334,49.5,0,4.17
92912,24,Rock,Party,Sleep,2.8,190.94747457915685,23.3,0,-2.427520551897228
20578,48,Hip Hop,Melancholic,Commute,2.6,66.95840616282403,35.1,0,-8.0728923698355
28624,58,Country,Party,Study,3.5,13.623227686772637,18.0,0,3.94
49194,22,R&B,Energetic,Study,-0.9,87.11184192229345,25.6,0,3.37
10389,51,R&B,Romantic,Party,4.8,38.39422509176612,26.2,0,4.86
77391,47,Electronic,Melancholic,Commute,-0.8,213.16627867897398,24.5,0,12.394735843305611
23794,61,Country,Melancholic,Party,0.9,55.74908359827704,40.5,0,3.34
68002,20,Electronic,Romantic,Party,2.2,72.85487088978549,55.2,0,0.4119337485894555
45531,58,Pop,Romantic,Workout,3.5,115.83954350607104,34.1,0,6.258727662857657
62815,54,Country,Melancholic,Commute,-2.0,93.96396340985714,19.2,0,0.96
14986,59,Pop,Romantic,Study,2.5,93.50345519045412,38.1,0,-4.185238412655496
42298,33,R&B,Relaxed,Commute,3.7,89.43552553533759,38.1,1,3.4
11481,46,Jazz,Romantic,Workout,4.0,64.13186643507615,32.2,0,0.36
66408,41,Pop,Energetic,Commute,1.5,52.420859825629876,62.9,0,6.783455807812234
79267,15,Country,Energetic,Commute,6.717838605972316,127.26591132181088,38.7,0,3.96
26835,57,Classical,Relaxed,Party,1.6,165.47743922941584,43.6,0,5.45
37798,47,Country,Romantic,Commute,1.9,130.0125984417593,1.4,0,2.2
74887,54,Electronic,Energetic,Party,1.0,49.079385339994076,20.6,0,-2.6894147140296227
29477,46,Pop,Party,Party,1.2,148.38331432598503,42.7,0,7.660013008313922
27266,19,Rock,Romantic,Sleep,3.2,24.63215222354343,39.3,0,6.245655798331338
96328,31,Classical,Relaxed,Workout,2.7,96.25113954842973,29.3,0,1.03
95988,22,Jazz,Romantic,Party,3.2,65.8061917763659,41.8,0,2.4
53526,56,Hip Hop,Melancholic,Commute,2.8,64.44635988928445,48.9,0,-1.5877675921612642
21889,48,Electronic,Melancholic,Party,3.6,99.92760315105359,27.9,1,4.405463803469854
34335,23,Electronic,Energetic,Party,3.8,177.98863805605654,25.7,1,11.901176410916182
21254,37,Rock,Melancholic,Party,-0.1,165.33226661882486,31.2,0,2.0516003086810586
96610,49,Hip Hop,Relaxed,Study,1.2,161.54119894398508,42.5,0,29.21118843050466
21442,64,R&B,Energetic,Study,2.2,165.70325011623044,26.4,0,3.36
56289,21,Hip Hop,Relaxed,Study,2.5,94.6412433900916,47.8,0,0.11041699750885922
63747,29,Jazz,Relaxed,Study,1.5,74.84347190181057,27.8,0,4.53
47327,34,Jazz,Melancholic,Sleep,14.00968878792029,128.6922876133862,26.6,1,3.4
26199,64,Classical,Melancholic,Party,5.5,74.87958170454178,70.2,0,2.65
82827,39,R&B,Relaxed,Sleep,2.8,89.13882577251552,16.5,0,0.7
10112,17,Electronic,Melancholic,Commute,2.6,128.2387233486575,46.7,0,13.462894547377628
97051,60,Pop,Melancholic,Workout,3.8,154.3859113969162,7.9,1,16.163843135082143
29581,38,Jazz,Melancholic,Sleep,-0.3,103.19875488563201,44.9,0,5.06
69722,48,Rock,Romantic,Study,2.5,93.61004670907433,75.4,0,0.5633119358648706
26523,60,Rock,Relaxed,Study,4.0,50.30369769234943,50.9,0,-0.15535016703874674
76960,36,Rock,Party,Commute,1.5,118.66355021698678,55.1,0,-3.806943693176065
29552,25,Country,Relaxed,Party,0.7,206.74327218421848,33.6,0,3.47
20808,62,R&B,Energetic,Workout,2.2,59.02127111514159,49.1,0,2.96
82525,22,R&B,Melancholic,Sleep,2.4,100.41934711039039,38.7,0,4.26
33620,53,Jazz,Melancholic,Party,1.1,110.25930992813919,65.4,0,4.92
10887,57,Jazz,Party,Party,5.6,190.60431475017091,18.4,1,2.8
41802,49,Rock,Energetic,Sleep,1.8,73.1386394159046,52.8,0,3.264786246401821
95024,63,R&B,Romantic,Sleep,0.8,43.73860678294383,41.4,0,3.21
91938,60,R&B,Relaxed,Sleep,2.4,145.56369013669007,21.3,0,4.96
96741,52,Jazz,Romantic,Sleep,3.9,84.46925922192708,30.9,0,4.5
36049,22,Country,Energetic,Study,2.5,37.22597675982157,11.0,0,0.94
87789,51,Pop,Party,Party,3.2,17.09316611339763,-14.0,0,-0.2940506426661974
94526,41,Pop,Energetic,Party,1.2,36.74453761492757,17.0,0,-1.7795798249763413
17846,42,Classical,Party,Study,4.7,221.60178270247744,29.2,1,4.26
56220,54,R&B,Romantic,Party,3.3,61.78232703153553,36.2,1,2.85
56163,48,Electronic,Romantic,Sleep,4.1,72.989960662232,15.4,0,-0.14287166781893276
13765,46,Pop,Energetic,Workout,3.0,16.453187340999925,30.3,0,0.7448791454817917
91486,29,Classical,Energetic,Party,3.7,201.82961355817804,38.5,1,5.47
55270,58,Hip Hop,Melancholic,Workout,1.2,86.8111870401707,26.4,0,2.0960635289533367
85277,31,Electronic,Party,Workout,1.8,99.06002021029244,18.8,0,-11.973614973731362
98278,47,R&B,Melancholic,Study,4.5,192.08826128478358,24.0,1,6.98
32931,61,Pop,Relaxed,Commute,4.8,107.65479000234508,55.0,0,20.321109975732902
99116,60,Country,Relaxed,Party,0.8,144.8514503928475,9.1,0,4.51
65633,30,Hip Hop,Energetic,Study,2.9,75.61400407400262,52.3,0,0.5561189623642194
90702,43,Classical,Romantic,Study,1.9,65.09799684557323,55.5,0,3.96
61913,23,Pop,Relaxed,Workout,1.5,64.11202881668167,29.7,0,1.239934855665639
35991,47,R&B,Relaxed,Party,2.9,71.80365252127275,41.9,0,3.5
64845,63,Pop,Melancholic,Study,4.2,175.73349455783801,23.3,1,4.45010787004148
65312,43,Jazz,Melancholic,Sleep,3.2,183.5999557903825,39.0,1,3.69
20561,27,Hip Hop,Relaxed,Study,2.0,89.43340390269161,68.4,0,0.10048526817727317
26901,35,Pop,Energetic,Sleep,3.3,40.24923310114692,54.1,0,0.908276372616835
72875,35,Rock,Melancholic,Commute,4.392560223914816,107.78902743342691,27.4,0,8.65438840967573
35917,19,Country,Relaxed,Sleep,3.1,72.84457557990532,15.2,0,2.69
72120,24,Jazz,Romantic,Sleep,4.6,132.02836581187836,30.6,0,4.64
11988,20,Jazz,Melancholic,Workout,-0.6,152.78569545646093,39.1,0,3.52
24256,27,Pop,Relaxed,Study,3.7,84.1884918872958,45.8,1,1.0364911011665001
97728,15,Country,Party,Commute,0.2,27.546912014856822,33.4,0,2.01
38230,34,Jazz,Melancholic,Study,4.3,27.72476068811008,61.8,1,1.91
69778,61,Electronic,Party,Sleep,1.5,18.685516327460196,35.5,0,0.14568267227872697
55833,60,Hip Hop,Melancholic,Sleep,0.7,113.9219086970207,27.9,0,-6.820902293954179
32625,22,Electronic,Melancholic,Study,3.5,12.259829916443183,42.9,0,1.0164516809186366
42088,24,Classical,Party,Commute,3.0,162.61107977006574,45.5,0,2.59
