user_id,age,genre,content_type,device,watch_time_minutes,time_of_day,churn_risk,engagement_score
4046,58,Action,Series,Smart TV,63.78055489919638,Afternoon,0,9.447760666109687
2230,62,Thriller,Movie,Tablet,118.7473487426499,Night,0,14.507966625481158
8647,62,Action,Series,Smart TV,195.81708499922365,Night,0,7.518837655310535
5933,41,Romance,Movie,Laptop,-10.95565310370772,Evening,0,0.52
4940,35,Drama,Series,Mobile,23.26372786892471,Evening,0,3.72
7483,34,Drama,Series,Smart TV,90.80353184802034,Morning,0,15.28
1203,18,Thriller,Movie,Tablet,29.898039240431338,Evening,0,6.263493571846748
1160,25,Comedy,Movie,Tablet,89.02519744057518,Evening,0,9.69
9960,27,Sci-Fi,Series,Tablet,30.714489034089222,Night,0,4.52
4748,23,Action,Movie,Tablet,34.84085412771514,Afternoon,0,4.53
7718,18,Sci-Fi,Series,Smart TV,26.364101096638883,Night,0,9.669956823875
3581,26,Drama,Series,Tablet,94.7007939749493,Morning,0,14.41
2093,23,Comedy,Series,Laptop,27.31294075935682,Night,0,7.56
5500,27,Comedy,Movie,Tablet,-15.659886015648107,Morning,0,3.08
9799,62,Sci-Fi,Series,Laptop,127.7089542499487,Evening,0,11.1512558814925
6710,40,Drama,Series,Smart TV,63.78909450156782,Afternoon,0,8.86
3875,52,Sci-Fi,Series,Laptop,62.87744105225113,Afternoon,0,6.912310514975067
4191,56,Thriller,Series,Smart TV,-1.3692988988640258,Night,1,1.6325784556538234
2837,27,Comedy,Movie,Tablet,44.72442107126535,Afternoon,0,6.04
1689,53,Comedy,Movie,Mobile,28.500915556462935,Morning,0,6.224058413616272
4759,42,Thriller,Series,Laptop,33.883383534627455,Morning,1,6.47
3103,33,Drama,Movie,Laptop,41.77512949406461,Evening,0,6.82
1365,38,Comedy,Movie,Mobile,-24.558403176645523,Night,0,-0.1
9092,33,Romance,Series,Smart TV,33.76405855159646,Evening,0,2.3
5172,63,Romance,Movie,Smart TV,81.56615404670447,Afternoon,0,8.17056963899586
7033,27,Romance,Movie,Tablet,11.940850929119572,Evening,0,3.94
3378,27,Action,Movie,Laptop,37.02703631089311,Afternoon,0,7.22
2205,42,Action,Movie,Smart TV,185.3335207061442,Morning,0,7.15
5988,16,Drama,Movie,Tablet,20.47314354852255,Night,0,8.074461847744253
6669,24,Thriller,Movie,Smart TV,60.37154623530426,Night,0,10.35
3735,36,Sci-Fi,Series,Mobile,239.1329181950793,Evening,0,6.91
9490,27,Drama,Movie,Mobile,-8.36905746370491,Afternoon,1,1.91
1956,23,Sci-Fi,Series,Mobile,25.821637386138324,Morning,0,6.29
7623,47,Drama,Series,Tablet,33.94812186366273,Afternoon,1,5.83
2474,28,Action,Series,Laptop,7.175151684588819,Evening,0,3.34
5460,62,Romance,Movie,Mobile,44.98751680671238,Afternoon,0,4.29776932668635
8002,34,Thriller,Movie,Mobile,56.81635998567489,Morning,0,6.58
7396,29,Action,Series,Smart TV,-43.92049385943408,Evening,0,-0.7
3828,46,Thriller,Series,Mobile,334.12585321092183,Morning,0,9.01
3850,47,Sci-Fi,Series,Laptop,186.1238549015955,Evening,0,7.54
3964,31,Drama,Movie,Tablet,4.356848512561105,Night,1,5.4
5594,38,Comedy,Movie,Mobile,58.756735641142406,Afternoon,0,8.37
7644,44,Comedy,Movie,Tablet,-6.89168176837739,Morning,0,0.99
3850,27,Thriller,Series,Tablet,2.1450169353043194,Morning,1,1.77
1165,61,Romance,Movie,Laptop,108.2114370849538,Afternoon,0,12.224980271925986
1919,62,Romance,Movie,Smart TV,48.41608172891978,Morning,0,6.0370649385272595
9305,30,Thriller,Series,Smart TV,33.18282471104941,Morning,0,6.89
4504,16,Action,Movie,Tablet,51.24528325009229,Morning,0,7.921238629215869
1991,31,Comedy,Series,Mobile,46.056121462685425,Night,0,4.52
7047,46,Action,Movie,Tablet,39.17433605192915,Morning,0,7.72
4839,57,Sci-Fi,Series,Smart TV,40.52644991193256,Night,0,6.413397396745942
2258,22,Comedy,Movie,Mobile,45.31913700208455,Afternoon,0,4.94
8609,17,Sci-Fi,Series,Smart TV,66.60927921666182,Night,0,8.384096968744789
9706,26,Drama,Movie,Laptop,38.05438032327516,Morning,0,7.0
5804,34,Action,Series,Smart TV,29.277565837935136,Morning,0,3.64
1067,30,Thriller,Series,Mobile,8.447872068230826,Morning,1,6.3
6660,28,Comedy,Movie,Mobile,83.69300838681526,Night,0,10.64
5478,30,Action,Movie,Tablet,81.92428788387274,Evening,0,7.64
9210,63,Thriller,Series,Mobile,73.18479946293569,Evening,0,9.283550755041839
4521,57,Drama,Movie,Laptop,41.594306074466054,Afternoon,0,4.411626152384158
1572,63,Comedy,Series,Smart TV,33.100204767926854,Afternoon,0,6.103519390171756
8082,47,Sci-Fi,Series,Tablet,46.500731599809924,Afternoon,0,6.34
8832,44,Drama,Movie,Tablet,72.60158634545694,Morning,0,10.23
6395,26,Romance,Movie,Mobile,36.17225011012693,Evening,0,7.62
3258,29,Thriller,Movie,Laptop,12.349609125672819,Evening,1,2.78
7039,32,Comedy,Series,Tablet,194.8878941772367,Afternoon,0,10.7
1650,42,Comedy,Series,Laptop,39.22270510138356,Evening,0,8.01
6741,37,Drama,Movie,Laptop,52.09147660440592,Afternoon,0,6.98
7838,28,Comedy,Series,Smart TV,78.06079059635225,Morning,0,7.69
3587,44,Thriller,Series,Smart TV,42.80211856692579,Evening,0,4.15
8876,47,Drama,Movie,Smart TV,44.907151024415874,Morning,0,5.47
4262,59,Sci-Fi,Series,Laptop,48.415559134708566,Morning,0,4.228531910721992
2338,29,Drama,Series,Smart TV,92.14147470746715,Evening,0,8.74
5996,21,Drama,Series,Tablet,50.3461410193582,Night,0,9.34
6780,29,Sci-Fi,Movie,Tablet,64.25142935293445,Afternoon,0,5.61
3827,56,Romance,Movie,Mobile,-2.784746309253233,Evening,0,0.32292022545630283
6232,60,Thriller,Series,Laptop,60.05537798750764,Morning,0,5.738486473443296
3217,52,Romance,Movie,Smart TV,49.590984731439065,Afternoon,0,5.016309881710885
4539,60,Romance,Series,Tablet,16.886120833605414,Morning,0,4.710136550260383
8845,58,Romance,Movie,Laptop,109.55900358084295,Afternoon,0,11.345518904732927
5383,25,Action,Series,Laptop,43.94896547813252,Evening,0,6.83
3961,43,Romance,Series,Smart TV,31.327991968111057,Morning,0,6.99
4226,45,Action,Series,Laptop,39.02939081595762,Afternoon,0,8.48
7837,39,Sci-Fi,Series,Smart TV,30.429359468130567,Afternoon,0,7.2
8031,38,Thriller,Movie,Smart TV,93.30415663433857,Evening,0,13.42
4716,33,Romance,Series,Smart TV,353.0927187985326,Afternoon,0,10.5
4414,16,Comedy,Series,Laptop,51.476529477458726,Afternoon,0,10.506497108645167
2448,36,Sci-Fi,Movie,Laptop,95.69906606506564,Morning,0,11.59
1570,34,Action,Movie,Smart TV,3.1177477440294457,Evening,0,2.6
3904,47,Thriller,Series,Laptop,61.08052283655278,Evening,0,9.58
3505,22,Drama,Series,Smart TV,50.52658565075525,Morning,0,10.8
1917,39,Thriller,Movie,Mobile,40.54785087966572,Night,0,6.82
7982,60,Thriller,Series,Laptop,42.45308769488779,Morning,0,7.03799579084524
8427,23,Romance,Series,Laptop,79.57049346723828,Morning,0,9.26
7336,48,Romance,Series,Mobile,62.96350289093659,Night,0,10.48
2678,37,Action,Series,Mobile,13.394126416792899,Afternoon,0,3.54
1615,19,Action,Series,Mobile,100.63100078248019,Evening,0,15.326203640255608
8086,39,Romance,Series,Smart TV,78.72247502748672,Evening,0,11.2
5749,22,Romance,Series,Smart TV,24.1857717249229,Night,0,4.98
4505,30,Comedy,Series,Tablet,22.832534993181152,Evening,0,2.98
5529,62,Comedy,Series,Mobile,80.14956619911165,Night,0,10.713512411628008
2135,59,Sci-Fi,Movie,Tablet,60.91728444542234,Afternoon,0,4.706269602442816
9566,29,Romance,Movie,Smart TV,70.5005075727721,Night,0,9.13
8226,15,Drama,Movie,Laptop,69.0459565906943,Evening,0,10.563843873464545
6162,36,Comedy,Series,Mobile,70.41976691042281,Evening,0,10.01
1206,17,Action,Series,Laptop,68.53303913571648,Night,0,12.65981924458459
5875,52,Thriller,Series,Smart TV,34.15767601564244,Evening,0,5.344276480057049
2319,28,Sci-Fi,Movie,Mobile,24.51605179124997,Night,0,7.4
2141,50,Comedy,Movie,Tablet,65.29423557061845,Evening,0,7.48
5627,32,Thriller,Series,Tablet,114.60178496692565,Morning,0,14.31
8389,61,Thriller,Movie,Smart TV,20.95077358876449,Afternoon,0,6.40522009257637
3690,55,Comedy,Movie,Laptop,64.29428919197693,Evening,0,9.225815667571329
8323,32,Drama,Series,Smart TV,70.62896773144669,Evening,0,12.14
4255,17,Drama,Series,Laptop,14.702891668747135,Evening,0,8.873333433496862
9281,24,Sci-Fi,Movie,Smart TV,66.37710139713202,Night,0,7.8
6213,63,Drama,Series,Tablet,32.716356213853864,Evening,0,2.4681647742407584
5108,53,Sci-Fi,Movie,Laptop,90.03131285594154,Night,0,11.17142610761151
4020,61,Action,Movie,Smart TV,16.341590198538345,Evening,0,4.6899792166097924
2857,15,Comedy,Movie,Mobile,105.16254635198234,Morning,0,16.67289120591611
9996,41,Thriller,Series,Tablet,43.7084805696286,Morning,0,4.98
3789,41,Sci-Fi,Movie,Tablet,65.18525665996249,Afternoon,0,9.28
4875,25,Drama,Movie,Mobile,42.74235262974642,Night,0,6.28
8605,63,Sci-Fi,Series,Smart TV,0.1440256046363917,Afternoon,0,1.4492064539229168
9135,19,Romance,Series,Laptop,61.57526206463407,Evening,0,10.892793854721077
7055,21,Sci-Fi,Movie,Tablet,28.525420902939615,Evening,0,8.5
4882,33,Drama,Series,Smart TV,68.26497203264388,Morning,0,7.36
8175,43,Romance,Series,Mobile,3.99102714355773,Afternoon,0,4.97
8129,29,Romance,Movie,Laptop,36.727651834369176,Evening,0,5.67
6021,49,Drama,Series,Smart TV,33.697156092279144,Evening,0,6.88
5735,61,Romance,Movie,Smart TV,71.85539017775417,Night,0,7.213395591691519
3387,51,Comedy,Series,Tablet,56.527365576753205,Evening,0,8.53837369792497
7582,26,Thriller,Series,Tablet,45.052102851436686,Afternoon,0,4.65
6866,44,Comedy,Movie,Laptop,28.64639996269981,Morning,0,4.49
3566,34,Comedy,Movie,Smart TV,42.090018124947385,Morning,0,9.37
1975,51,Drama,Series,Mobile,47.64524024123507,Evening,0,5.778036074467906
8212,17,Drama,Series,Mobile,56.67162385926432,Evening,0,7.765353283052393
2262,23,Thriller,Series,Laptop,480.6955972111432,Evening,0,13.13
6047,55,Sci-Fi,Movie,Smart TV,260.27430055075337,Night,0,7.725107469018306
8382,53,Comedy,Series,Tablet,94.09256195351442,Evening,0,9.0062744147641
7231,40,Romance,Movie,Smart TV,32.33320875092814,Evening,0,5.78
4327,16,Thriller,Series,Tablet,42.13373397273439,Night,0,10.38652440988359
6630,37,Comedy,Series,Mobile,31.165511717193326,Afternoon,0,5.65
3259,37,Sci-Fi,Series,Laptop,205.61513960358627,Night,0,5.65
2257,35,Romance,Series,Laptop,36.433307576188746,Morning,0,5.01
1464,30,Comedy,Series,Laptop,37.13765993807138,Night,0,6.43
4294,23,Action,Movie,Tablet,-19.804679879042187,Night,0,0.0
7774,27,Thriller,Movie,Mobile,89.41701004929124,Afternoon,0,13.2
8431,42,Drama,Movie,Mobile,34.90078455536866,Afternoon,0,6.75
2230,41,Comedy,Series,Laptop,87.79469472155623,Evening,0,11.3
4805,31,Romance,Movie,Laptop,41.88181203130074,Night,0,8.91
7419,52,Romance,Movie,Tablet,65.56218467620106,Afternoon,0,6.8163780870113175
6750,50,Thriller,Series,Tablet,52.01036813094316,Morning,0,5.83
4856,15,Thriller,Series,Smart TV,69.09118043413761,Evening,0,11.179813065357163
4135,32,Romance,Movie,Tablet,-7.955477916397101,Night,0,4.45
7953,23,Romance,Movie,Smart TV,91.63737514138688,Morning,0,9.93
7034,27,Romance,Movie,Laptop,16.89191883682023,Afternoon,0,5.28
5589,54,Comedy,Movie,Mobile,75.88762821036752,Evening,0,7.539608138597791
2546,59,Romance,Movie,Tablet,24.75628969088473,Morning,0,-0.2199336056305632
7065,29,Drama,Movie,Mobile,21.97459711574218,Night,0,5.94
2094,57,Romance,Movie,Tablet,58.00019139414642,Morning,0,6.779400758646961
3411,58,Drama,Series,Tablet,36.997402860795326,Evening,0,4.414946586560656
3617,60,Comedy,Movie,Smart TV,65.37262347264937,Night,0,6.350595859817769
9954,18,Thriller,Series,Tablet,54.822085526397416,Night,0,8.613335446849606
5145,47,Drama,Series,Laptop,93.03952755220928,Morning,0,11.36
3775,38,Comedy,Series,Mobile,60.056469448151795,Evening,0,6.6
7628,50,Romance,Movie,Tablet,20.815634962227872,Night,0,4.48
4155,55,Comedy,Movie,Mobile,32.01058578767685,Evening,0,3.480367172234921
4970,24,Romance,Series,Mobile,273.55256693394955,Afternoon,0,11.04
8972,50,Comedy,Movie,Mobile,0.46540951590716684,Morning,0,3.71
9775,34,Thriller,Movie,Tablet,54.700861028580604,Evening,0,8.25
6415,55,Drama,Series,Smart TV,9.355683099138004,Afternoon,1,4.282839047092347
5331,59,Thriller,Movie,Mobile,78.38772775188144,Afternoon,0,10.550672300131817
2942,58,Action,Series,Mobile,32.784176979566574,Evening,0,6.603561021873712
7026,25,Romance,Series,Tablet,63.54283715705842,Evening,0,10.65
9301,26,Drama,Series,Tablet,44.35832334719014,Morning,0,7.87
1191,32,Thriller,Series,Laptop,-4.466936589316964,Morning,1,3.45
1861,44,Drama,Movie,Laptop,65.02073272649578,Night,0,7.06
7711,58,Action,Series,Smart TV,21.61142174404237,Morning,0,3.9678872280701656
1649,62,Sci-Fi,Movie,Smart TV,235.6382078152888,Evening,0,7.870238397132804
5134,51,Romance,Movie,Smart TV,26.407415009103595,Night,0,2.32220752179966
8587,34,Romance,Movie,Smart TV,38.57919564562978,Afternoon,0,8.79
9828,39,Comedy,Movie,Mobile,52.37154548417751,Afternoon,0,6.88
2036,26,Romance,Series,Tablet,101.8941491393397,Evening,0,5.48
5131,35,Romance,Series,Laptop,72.9416870413586,Night,0,10.72
3148,39,Thriller,Series,Mobile,51.79472818912714,Night,0,8.23
6457,25,Romance,Series,Tablet,41.359549177663006,Morning,0,7.81
7079,23,Romance,Series,Tablet,44.503533621214096,Afternoon,0,9.81
3430,64,Action,Movie,Mobile,-1.0634162312103854,Afternoon,0,2.267159058005917
2879,39,Action,Series,Mobile,120.46319935820222,Morning,0,11.97
8542,49,Drama,Movie,Laptop,18.10458060099278,Afternoon,1,5.74
3011,46,Drama,Movie,Smart TV,51.715605895523964,Morning,0,7.51
4373,63,Romance,Series,Smart TV,58.37006697815612,Afternoon,0,7.492900168266471
8357,28,Romance,Movie,Laptop,60.10651869934398,Afternoon,0,9.18
2289,15,Comedy,Movie,Laptop,63.537455489254995,Afternoon,0,9.054768132075491
2447,31,Drama,Series,Smart TV,31.40267467789918,Morning,0,6.46
4199,39,Thriller,Series,Mobile,-16.91771511142804,Afternoon,1,2.18
7381,22,Romance,Series,Smart TV,0.2440584270708026,Afternoon,0,1.45
8522,19,Thriller,Movie,Tablet,27.4220095639787,Night,0,8.440667410695271
7059,19,Romance,Series,Tablet,87.24936054393875,Afternoon,0,12.746053163006025
4183,55,Thriller,Series,Laptop,-2.814951261914049,Evening,1,-0.8958989155688466
6462,49,Sci-Fi,Movie,Smart TV,102.86134813959015,Afternoon,0,13.23
4216,33,Thriller,Series,Smart TV,248.89788871295303,Afternoon,0,8.89
4136,37,Drama,Movie,Tablet,-0.460771723575772,Night,1,3.98
4318,23,Romance,Movie,Smart TV,13.667448661508153,Night,0,1.46
3782,44,Drama,Series,Laptop,8.232562570334213,Morning,1,4.29
8657,64,Thriller,Movie,Laptop,56.71452794276608,Morning,0,5.39394665426851
5920,30,Action,Movie,Tablet,37.158740317734214,Evening,0,5.98
7324,47,Action,Series,Smart TV,52.20000026077244,Night,0,6.76
7327,16,Action,Series,Smart TV,45.52684950570935,Morning,0,8.134193925627821
9417,28,Romance,Series,Tablet,47.3253582534274,Morning,0,10.01
1776,60,Comedy,Movie,Mobile,79.30258760970105,Morning,0,9.272152942091019
6208,15,Sci-Fi,Movie,Mobile,39.07695458423401,Night,0,9.552317199645046
1687,40,Thriller,Series,Smart TV,15.735688032586566,Night,0,4.94
1529,39,Comedy,Series,Laptop,312.45368926349596,Evening,0,9.48
6067,30,Action,Series,Mobile,39.25569740756213,Night,0,4.14
9080,29,Thriller,Movie,Smart TV,43.730423355729286,Night,0,8.1
6518,40,Comedy,Series,Mobile,48.256567614454966,Night,0,8.48
3153,61,Drama,Movie,Tablet,78.46020848936364,Evening,0,8.464540484322313
7094,58,Action,Series,Mobile,92.00543957469155,Afternoon,0,8.628870001394366
7974,30,Comedy,Movie,Mobile,86.98137553771359,Afternoon,0,9.58
5774,28,Romance,Movie,Tablet,29.599483171638884,Morning,0,4.36
8692,43,Drama,Series,Laptop,24.541650646505374,Afternoon,0,3.12
4103,38,Action,Movie,Smart TV,86.42861721702988,Afternoon,0,10.24
3440,61,Sci-Fi,Movie,Laptop,64.79872686836033,Evening,0,4.650052332824998
5135,29,Action,Series,Laptop,40.60850594940189,Evening,0,7.57
8124,33,Romance,Series,Mobile,34.62293473702551,Afternoon,0,5.26
6201,22,Sci-Fi,Movie,Smart TV,80.23250341034696,Afternoon,0,12.94
1844,48,Sci-Fi,Movie,Mobile,70.3231404631094,Afternoon,0,11.33
1446,16,Sci-Fi,Movie,Tablet,37.53755048501501,Morning,0,9.467332513541404
4915,41,Thriller,Series,Laptop,32.4468268760635,Evening,0,5.08
4109,24,Thriller,Movie,Laptop,13.55086705660942,Afternoon,0,4.39
2234,49,Sci-Fi,Movie,Tablet,64.49964227004234,Night,0,9.51
7587,37,Drama,Series,Smart TV,65.9787225737303,Afternoon,0,6.0
1226,63,Sci-Fi,Series,Laptop,25.715152054288808,Night,0,1.3810094633112975
5143,22,Comedy,Series,Laptop,4.761853339973111,Morning,0,3.08
8185,42,Sci-Fi,Series,Smart TV,55.69487589856741,Night,0,7.82
6558,37,Thriller,Series,Mobile,41.72637138696936,Evening,0,7.2
1186,18,Thriller,Movie,Tablet,51.60901363492499,Morning,0,9.813464794160282
3535,28,Comedy,Movie,Smart TV,39.101220676627456,Morning,0,6.7
2932,56,Comedy,Movie,Tablet,-7.762155652178949,Afternoon,0,2.259752635410874
3032,43,Action,Series,Tablet,30.062529827321686,Morning,0,4.72
2252,15,Drama,Series,Laptop,77.30891725876073,Morning,0,11.364082201923457
6509,18,Drama,Series,Smart TV,-11.137327448341784,Night,1,3.5164147129435093
6074,46,Drama,Movie,Tablet,86.3322858234792,Afternoon,0,10.34
2881,47,Romance,Series,Mobile,68.24389151850951,Evening,0,6.17
1269,63,Thriller,Series,Tablet,-4.463535461024663,Afternoon,1,1.3020914888196728
2630,40,Drama,Series,Laptop,69.85626059498387,Evening,0,8.99
5405,31,Action,Movie,Mobile,69.76801924289676,Night,0,8.37
7139,53,Action,Series,Mobile,35.839368139952676,Morning,0,4.391010421753398
2574,37,Drama,Series,Smart TV,83.37241351189279,Morning,0,10.18
2695,46,Comedy,Movie,Mobile,5.271116418352818,Afternoon,0,4.15
4258,29,Action,Series,Smart TV,61.69470588319342,Afternoon,0,7.03
4262,27,Comedy,Series,Smart TV,13.194012728260724,Afternoon,0,9.05
2445,16,Thriller,Series,Mobile,19.03906335432752,Morning,0,8.529716602663301
7263,33,Romance,Movie,Smart TV,79.83985503015052,Morning,0,12.12
9411,38,Action,Series,Smart TV,67.8461556100382,Night,0,9.82
1052,59,Comedy,Series,Mobile,12.214102891424796,Evening,0,2.988371009414337
6570,38,Drama,Movie,Laptop,56.193494883970104,Afternoon,0,8.62
8579,25,Thriller,Movie,Tablet,103.13742429981231,Morning,0,10.63
2666,36,Sci-Fi,Series,Smart TV,87.84709648630678,Evening,0,13.13
7901,29,Sci-Fi,Movie,Smart TV,21.02922724602971,Afternoon,0,3.44
3785,24,Drama,Series,Mobile,83.30955322588039,Afternoon,0,10.17
1719,55,Thriller,Movie,Tablet,65.65207680636199,Evening,0,6.425255865094017
9597,41,Thriller,Series,Tablet,13.131219407052473,Evening,1,4.98
7855,23,Thriller,Series,Smart TV,50.98657049327077,Evening,0,8.84
3294,42,Thriller,Series,Mobile,48.48072634703701,Morning,0,9.45
9263,15,Sci-Fi,Movie,Laptop,23.51559381013051,Night,0,7.19957126417529
5482,31,Comedy,Movie,Tablet,73.44800677550826,Afternoon,0,8.49
1698,45,Thriller,Series,Laptop,486.2958926012051,Afternoon,0,14.58
8243,58,Comedy,Series,Mobile,83.91633987083314,Evening,0,10.519385235293663
6918,24,Thriller,Series,Laptop,69.99539650797115,Morning,0,10.08
1348,51,Action,Series,Mobile,38.20577037834282,Evening,0,3.988058245328822
6374,43,Romance,Movie,Smart TV,58.85685955200066,Morning,0,10.28
8869,32,Action,Movie,Laptop,9.610644488688703,Night,0,2.43
1307,61,Romance,Series,Smart TV,124.95984340687033,Afternoon,0,5.257429954716981
4416,52,Action,Movie,Smart TV,1.213259857834025,Afternoon,0,0.16670724439009832
5820,53,Thriller,Movie,Mobile,59.132944272925364,Morning,0,7.932298877947332
4558,63,Comedy,Movie,Laptop,34.190717811271185,Night,0,1.7237994701479362
5478,20,Romance,Series,Tablet,63.57641085936466,Night,0,6.97
7531,54,Sci-Fi,Series,Laptop,74.05382788415184,Afternoon,0,3.10960935947092
5620,26,Drama,Movie,Tablet,15.098075031478846,Afternoon,1,4.61
3985,28,Romance,Movie,Smart TV,42.69923300786399,Evening,0,8.27
9112,58,Romance,Series,Smart TV,17.04649098384762,Morning,0,5.661280408624636
9467,24,Sci-Fi,Series,Mobile,102.50756002388104,Afternoon,0,12.0
3547,34,Thriller,Series,Tablet,5.415188733532233,Night,1,2.4
1336,29,Action,Movie,Laptop,35.405829814642296,Night,0,4.28
3979,45,Action,Movie,Mobile,7.361824723505573,Afternoon,0,1.48
4968,21,Comedy,Movie,Mobile,-6.587695564520075,Night,0,5.31
1910,55,Thriller,Series,Mobile,36.099277830864054,Morning,0,7.419778927460079
2996,24,Sci-Fi,Series,Laptop,7.875338096786596,Night,0,5.94
4129,24,Thriller,Series,Mobile,53.351673934928165,Night,0,6.2
6447,62,Thriller,Series,Laptop,67.03329411946638,Afternoon,0,4.615644406179431
7129,53,Action,Series,Mobile,29.363097738292467,Morning,0,2.771541953421862
6850,42,Sci-Fi,Movie,Tablet,-11.378129301819074,Morning,0,0.84
5204,44,Drama,Movie,Smart TV,81.43220170760945,Evening,0,13.3
8446,51,Romance,Movie,Tablet,38.33488415254111,Morning,0,4.4731392291936745
9519,17,Action,Series,Tablet,53.61087635632676,Evening,0,7.969939149012361
1314,64,Sci-Fi,Movie,Mobile,22.940660049932152,Afternoon,0,5.416367059902894
2134,57,Comedy,Series,Tablet,77.21408307485062,Night,0,8.997309111543345
5876,29,Romance,Movie,Tablet,81.15880089006878,Morning,0,8.71
9102,35,Romance,Movie,Tablet,67.30030060469737,Evening,0,11.76
9347,51,Action,Series,Mobile,54.55597506825662,Morning,0,4.776808600437874
6592,26,Comedy,Movie,Laptop,5.060492341914411,Afternoon,0,5.17
2724,18,Action,Movie,Smart TV,65.91963381767242,Evening,0,8.24265956302203
4343,61,Thriller,Movie,Smart TV,40.54931746016152,Evening,0,4.069834530007053
1886,23,Sci-Fi,Movie,Laptop,34.4948752356818,Evening,0,4.75
1721,53,Comedy,Movie,Laptop,7.732307489944901,Afternoon,0,1.5541016467366764
8678,56,Romance,Movie,Tablet,69.07188737672871,Evening,0,6.810835084004902
4357,42,Action,Movie,Smart TV,53.326974013331466,Night,0,7.72
1870,37,Romance,Series,Laptop,26.604086063601073,Afternoon,0,5.85
7751,59,Comedy,Movie,Tablet,107.3912886654154,Night,0,10.832445924957002
1497,54,Romance,Series,Smart TV,49.35967036981211,Night,0,7.112571332126525
2756,58,Action,Movie,Mobile,68.99583445210548,Afternoon,0,3.9776772201579544
2117,36,Action,Series,Mobile,95.9845623816264,Morning,0,13.1
3828,38,Drama,Series,Smart TV,238.63765299440254,Night,0,9.64
2647,40,Romance,Movie,Smart TV,21.94474218970639,Afternoon,0,2.79
7992,44,Drama,Series,Mobile,36.42419820099923,Night,0,5.57
7771,47,Drama,Series,Mobile,60.96241631268873,Evening,0,9.84
1142,30,Romance,Movie,Smart TV,89.94626679162744,Night,0,7.46
3761,36,Comedy,Series,Tablet,52.534687095657084,Night,0,8.8
4435,63,Thriller,Movie,Laptop,24.074011696573187,Night,1,1.995835017621379
7622,64,Action,Series,Laptop,61.98772582575859,Evening,0,6.2764417261233
8069,57,Sci-Fi,Series,Smart TV,58.968082795036494,Night,0,3.7752366237553856
5512,32,Drama,Series,Laptop,83.1232858175517,Afternoon,0,10.21
2848,21,Comedy,Series,Mobile,23.959908110193435,Night,0,3.85
3696,64,Romance,Movie,Mobile,106.8665726856715,Afternoon,0,9.670369231005417
2717,40,Comedy,Movie,Laptop,42.83420975215421,Night,0,8.96
4072,22,Comedy,Movie,Smart TV,21.74332390431715,Night,0,7.14
3786,20,Romance,Movie,Mobile,67.37914605165629,Night,0,8.06
4791,44,Sci-Fi,Movie,Tablet,85.2819247718112,Morning,0,11.43
4871,53,Romance,Series,Tablet,58.517975108509695,Morning,0,8.690366217602604
2806,37,Sci-Fi,Movie,Mobile,37.279292177941855,Evening,0,3.31
2504,46,Romance,Series,Mobile,73.19854060370162,Afternoon,0,10.04
4308,36,Drama,Movie,Laptop,36.99391940749971,Evening,0,7.18
8117,56,Sci-Fi,Movie,Smart TV,208.33598818688296,Afternoon,0,4.1023082303504
6048,57,Drama,Movie,Laptop,-22.315343752355172,Evening,1,-1.015431534764023
9263,59,Sci-Fi,Movie,Smart TV,10.6617248367377,Evening,0,4.689232390159076
2690,23,Sci-Fi,Series,Tablet,24.70926899569104,Night,0,5.99
4303,45,Romance,Movie,Tablet,60.49639292302872,Night,0,8.88
4113,21,Sci-Fi,Series,Smart TV,28.34014904019786,Night,0,5.89
8850,23,Drama,Series,Laptop,-11.015552929130758,Night,1,0.84
7416,27,Romance,Movie,Mobile,59.868359119918516,Night,0,7.45
2504,17,Action,Series,Smart TV,35.0992153882109,Evening,0,8.34175967840442
9924,49,Drama,Series,Laptop,13.47569627684554,Afternoon,0,6.15
4924,47,Action,Movie,Tablet,63.083177053834135,Morning,0,7.99
9615,35,Comedy,Series,Mobile,-21.954623305156517,Morning,0,1.38
5485,45,Romance,Movie,Tablet,57.64692776567851,Afternoon,0,11.22
9100,48,Comedy,Movie,Smart TV,31.00040076026199,Morning,0,4.44
9684,46,Romance,Series,Tablet,44.46457621802107,Evening,0,4.71
1191,49,Romance,Series,Tablet,267.8814989239453,Afternoon,0,9.01
9690,29,Drama,Series,Smart TV,27.16306624489055,Afternoon,0,4.18
5917,46,Action,Series,Mobile,55.09776760334912,Morning,0,8.38
6831,20,Romance,Series,Smart TV,45.387718209891496,Morning,0,4.54
5322,59,Action,Series,Laptop,159.5400409858886,Evening,0,13.23476994129041
7999,35,Romance,Series,Smart TV,41.96426557786823,Night,0,7.52
8282,47,Action,Movie,Smart TV,18.242218991269286,Afternoon,0,4.46
2874,46,Comedy,Movie,Mobile,101.36524747939502,Night,0,14.11
5763,33,Drama,Movie,Laptop,72.5916047475418,Morning,0,11.73
9464,47,Romance,Series,Tablet,49.562267357202956,Afternoon,0,5.5
2051,42,Thriller,Series,Tablet,39.308289758299175,Night,0,6.03
8538,45,Action,Series,Tablet,11.03162712482803,Evening,0,0.65
8411,35,Action,Movie,Tablet,79.48500605916298,Evening,0,7.43
7320,48,Thriller,Movie,Mobile,25.97481587793685,Evening,0,6.45
3105,29,Drama,Movie,Laptop,18.869051832903267,Afternoon,1,4.29
